k/n,10,20,30,40,50
1000,0.5248831510543823,0.5450049877166748,0.549949312210083,0.5554969489574433,0.5821412658691406
1500,1.4589311599731445,1.5814775466918944,1.6240116993586222,1.5314628958702088,1.4720188522338866
2000,3.0932590484619142,3.0053274154663088,2.7557988087336223,2.8585521399974825,2.847139987945557
2500,5.196317195892334,5.472455930709839,5.104160229365031,5.345521730184555,5.4762276983261104
3000,8.333303570747375,8.321304416656494,8.910887710253398,8.377284699678421,8.418417983055114
3500,13.079695749282838,12.76983209848404,12.561178159713744,11.96667034626007,12.367114615440368
